Date,Branch,Product,Category,Quantity,Unit_Price,Total_Sales,Salesperson
2025-03-20,Cairo,Soda,Beverages,5,127.94,639.7,David
2025-05-29,Mansoura,Soda,Beverages,4,46.15,184.6,Erik
2025-02-04,Mansoura,Towels,Household,8,88.16,705.28,Stephanie
2025-06-23,Alexandria,Towels,Household,2,98.88,197.76,Austin
2025-03-18,Mansoura,Bleach,Detergents,8,136.94,1095.52,Ryan
2025-06-18,Tanta,Plates,Household,4,108.08,432.32,Kim
2025-06-03,Cairo,Plates,Household,7,71.92,503.44,Cynthia
2025-05-16,Tanta,Beef,Food,3,56.2,168.60000000000002,Erin
2025-04-11,Cairo,Cups,Household,9,136.45,1228.05,Sergio
2025-04-26,Mansoura,Soap,Detergents,3,119.02,357.06,Katherine
2025-03-26,Alexandria,Soda,Beverages,4,96.85,387.4,Patricia
2025-06-10,Mansoura,Plates,Household,1,86.83,86.83,Cynthia
2025-04-26,Mansoura,Bleach,Detergents,1,142.28,142.28,Michelle
2025-01-17,Tanta,Soap,Detergents,6,79.59,477.54,Christina
2025-01-24,Alexandria,Pasta,Food,4,48.48,193.92,Edward
2025-05-01,Mansoura,Plates,Household,7,47.12,329.84,Joshua
2025-03-28,Tanta,Cheese,Food,6,93.87,563.22,Alexander
2025-05-21,Alexandria,Towels,Household,5,15.62,78.1,Brenda
2025-05-18,Tanta,Cups,Household,4,90.63,362.52,Michele
2025-05-28,Alexandria,Shampoo,Detergents,7,20.13,140.91,David
2025-05-01,Alexandria,Pasta,Food,9,125.05,1125.45,Brian
2025-01-23,Cairo,Tea,Beverages,9,94.36,849.24,Patty
2025-05-29,Alexandria,Coffee,Beverages,5,104.57,522.8499999999999,Stephen
2025-02-17,Tanta,Knives,Household,3,74.05,222.14999999999998,Billy
2025-03-03,Mansoura,Coffee,Beverages,5,29.79,148.95,John
2025-06-24,Tanta,Knives,Household,1,77.27,77.27,Regina
2025-05-31,Cairo,Plates,Household,2,68.31,136.62,Rebecca
2025-05-21,Mansoura,Soap,Detergents,5,20.44,102.2,Susan
2025-01-01,Tanta,Coffee,Beverages,8,86.75,694.0,Donna
2025-01-01,Mansoura,Plates,Household,9,60.07,540.63,William
2025-05-20,Tanta,Juice,Beverages,9,19.01,171.09,Michelle
2025-06-04,Tanta,Shampoo,Detergents,5,72.91,364.54999999999995,Amy
2025-01-13,Cairo,Towels,Household,4,84.8,339.2,Hunter
2025-03-08,Mansoura,Chicken,Food,6,128.45,770.6999999999999,Amanda
2025-04-11,Alexandria,Juice,Beverages,6,118.36,710.16,Adrian
2025-04-26,Mansoura,Beef,Food,7,70.15,491.05000000000007,Ricky
2025-05-31,Alexandria,Beef,Food,1,16.63,16.63,Cheryl
2025-05-27,Tanta,Soap,Detergents,1,100.24,100.24,Susan
2025-02-13,Mansoura,Water,Beverages,3,89.4,268.20000000000005,Sarah
2025-01-24,Mansoura,Water,Beverages,2,13.59,27.18,Trevor
2025-03-03,Mansoura,Juice,Beverages,6,26.51,159.06,Lori
2025-04-12,Tanta,Beef,Food,9,131.87,1186.83,Rebecca
2025-02-15,Tanta,Beef,Food,1,57.65,57.65,Jonathan
2025-02-17,Alexandria,Cheese,Food,5,55.8,279.0,Jesse
2025-04-14,Alexandria,Cheese,Food,2,126.01,252.02,Ronald
2025-05-16,Mansoura,Shampoo,Detergents,9,114.35,1029.1499999999999,Marissa
2025-02-14,Alexandria,Cheese,Food,2,56.87,113.74,Terri
2025-06-17,Mansoura,Beef,Food,4,41.07,164.28,Raymond
2025-01-29,Cairo,Beef,Food,2,44.41,88.82,Joe
2025-06-09,Cairo,Soda,Beverages,5,12.44,62.199999999999996,Todd
2025-03-02,Mansoura,Juice,Beverages,1,52.6,52.6,Richard
2025-01-19,Alexandria,Soda,Beverages,4,81.3,325.2,Manuel
2025-04-16,Tanta,Knives,Household,7,10.1,70.7,Thomas
2025-03-08,Alexandria,Towels,Household,1,97.16,97.16,Crystal
2025-06-04,Tanta,Soap,Detergents,9,35.23,317.07,Michael
2025-04-13,Alexandria,Cheese,Food,6,142.16,852.96,Veronica
2025-01-28,Alexandria,Bleach,Detergents,5,13.95,69.75,Alexandra
2025-01-08,Tanta,Chicken,Food,2,146.06,292.12,Wendy
2025-03-05,Tanta,Towels,Household,1,105.25,105.25,Raymond
2025-06-22,Cairo,Shampoo,Detergents,4,134.18,536.72,Daniel
2025-04-20,Cairo,Tissue,Detergents,8,16.82,134.56,Joseph
2025-04-14,Tanta,Plates,Household,4,72.03,288.12,Catherine
2025-03-09,Tanta,Chicken,Food,4,62.86,251.44,Kevin
2025-02-03,Cairo,Soap,Detergents,5,69.3,346.5,Lori
2025-05-17,Alexandria,Tea,Beverages,5,111.55,557.75,Kimberly
2025-01-21,Tanta,Soap,Detergents,7,99.49,696.43,Daniel
2025-02-24,Alexandria,Chicken,Food,5,148.85,744.25,Courtney
2025-05-29,Mansoura,Coffee,Beverages,2,132.54,265.08,Tara
2025-06-24,Alexandria,Knives,Household,5,57.07,285.35,Tracy
2025-03-23,Alexandria,Coffee,Beverages,3,93.52,280.56,Tina
2025-04-12,Cairo,Rice,Food,6,135.6,813.5999999999999,Sheena
2025-06-26,Alexandria,Tissue,Detergents,9,48.12,433.08,Leslie
2025-02-28,Alexandria,Water,Beverages,6,34.61,207.66,Ricardo
2025-05-17,Alexandria,Rice,Food,9,78.23,704.07,Michael
2025-01-09,Tanta,Juice,Beverages,2,69.62,139.24,Daniel
2025-03-13,Mansoura,Chicken,Food,8,102.04,816.32,Gabriel
2025-01-31,Cairo,Water,Beverages,7,35.71,249.97,Joseph
2025-03-11,Mansoura,Cups,Household,2,34.89,69.78,John
2025-04-25,Cairo,Pasta,Food,7,43.12,301.84,Jerome
2025-02-02,Tanta,Water,Beverages,6,58.23,349.38,Justin
2025-06-05,Mansoura,Knives,Household,7,55.41,387.87,John
2025-04-08,Alexandria,Pasta,Food,7,116.38,814.66,Robert
2025-02-11,Alexandria,Cups,Household,9,42.12,379.08,Jessica
2025-01-27,Mansoura,Plates,Household,7,35.38,247.66000000000003,Shannon
2025-04-10,Alexandria,Tea,Beverages,1,64.93,64.93,Chad
2025-03-11,Tanta,Shampoo,Detergents,5,141.71,708.5500000000001,Lisa
2025-06-04,Alexandria,Plates,Household,7,97.63,683.41,Donna
2025-04-12,Tanta,Soap,Detergents,6,40.32,241.92000000000002,Elizabeth
2025-02-24,Tanta,Beef,Food,4,101.03,404.12,Gregory
2025-03-14,Cairo,Juice,Beverages,7,35.59,249.13000000000002,Brandon
2025-04-20,Mansoura,Juice,Beverages,3,45.02,135.06,Daniel
2025-06-28,Alexandria,Cups,Household,9,12.72,114.48,Alec
2025-06-21,Tanta,Rice,Food,1,13.61,13.61,Mary
2025-02-28,Tanta,Bleach,Detergents,7,109.3,765.1,Yolanda
2025-02-05,Cairo,Tea,Beverages,5,92.61,463.05,Jessica
2025-06-15,Tanta,Tissue,Detergents,8,63.14,505.12,Amber
2025-06-10,Cairo,Tissue,Detergents,8,63.98,511.84,Mark
2025-06-18,Alexandria,Cheese,Food,5,55.39,276.95,Brandon
2025-03-18,Mansoura,Shampoo,Detergents,1,81.47,81.47,Wendy
2025-03-24,Mansoura,Pasta,Food,4,106.59,426.36,Samuel
2025-01-04,Cairo,Soap,Detergents,9,91.11,819.99,Ruth
2025-05-15,Cairo,Shampoo,Detergents,2,131.5,263.0,Elizabeth
2025-05-05,Mansoura,Cheese,Food,2,71.71,143.42,Nicholas
2025-03-24,Mansoura,Water,Beverages,1,60.35,60.35,Cory
2025-06-24,Cairo,Coffee,Beverages,8,53.69,429.52,Diane
2025-05-15,Tanta,Bleach,Detergents,3,72.83,218.49,Duane
2025-04-17,Cairo,Shampoo,Detergents,2,80.06,160.12,William
2025-04-05,Cairo,Shampoo,Detergents,6,96.39,578.34,Benjamin
2025-03-31,Tanta,Soap,Detergents,5,60.42,302.1,Robin
2025-05-08,Tanta,Plates,Household,2,69.64,139.28,Lisa
2025-01-21,Cairo,Towels,Household,9,29.81,268.28999999999996,Jennifer
2025-04-21,Tanta,Cups,Household,6,44.93,269.58,Patricia
2025-04-13,Cairo,Tissue,Detergents,7,139.17,974.1899999999999,Shannon
2025-01-03,Alexandria,Juice,Beverages,7,50.55,353.84999999999997,Jacqueline
2025-03-18,Mansoura,Plates,Household,5,145.55,727.75,Lisa
2025-02-17,Alexandria,Soda,Beverages,2,121.04,242.08,Larry
2025-05-03,Alexandria,Pasta,Food,9,43.69,393.21,Cheryl
2025-03-24,Tanta,Rice,Food,9,100.82,907.3799999999999,Megan
2025-05-30,Alexandria,Cups,Household,3,106.63,319.89,Laura
2025-05-09,Cairo,Soda,Beverages,1,10.84,10.84,Melanie
2025-04-05,Alexandria,Soap,Detergents,8,88.57,708.56,Monica
2025-05-08,Alexandria,Plates,Household,4,18.88,75.52,Justin
2025-04-04,Mansoura,Rice,Food,3,76.31,228.93,Stacy
2025-02-27,Cairo,Coffee,Beverages,5,101.83,509.15,Christine
2025-02-10,Mansoura,Cups,Household,8,112.37,898.96,Gary
2025-05-21,Mansoura,Coffee,Beverages,3,11.74,35.22,Sarah
2025-06-16,Tanta,Plates,Household,7,58.37,408.59,Diane
2025-06-01,Alexandria,Pasta,Food,4,75.19,300.76,Taylor
2025-05-11,Alexandria,Coffee,Beverages,5,39.58,197.89999999999998,Sergio
2025-04-03,Alexandria,Coffee,Beverages,5,89.49,447.45,Vickie
2025-06-28,Alexandria,Shampoo,Detergents,5,129.15,645.75,Marie
2025-04-09,Tanta,Plates,Household,1,84.55,84.55,Heather
2025-01-05,Mansoura,Soap,Detergents,9,37.97,341.73,Andrew
2025-04-15,Alexandria,Water,Beverages,2,69.41,138.82,Jacob
2025-06-15,Cairo,Soap,Detergents,3,29.85,89.55000000000001,Julia
2025-05-03,Cairo,Cheese,Food,8,24.47,195.76,Lisa
2025-05-16,Tanta,Cups,Household,4,72.56,290.24,Judith
2025-03-13,Mansoura,Coffee,Beverages,9,49.06,441.54,Phillip
2025-06-25,Mansoura,Plates,Household,2,109.67,219.34,Sherry
2025-01-10,Mansoura,Shampoo,Detergents,5,119.5,597.5,Anthony
2025-03-24,Cairo,Chicken,Food,1,133.16,133.16,Grace
2025-06-09,Mansoura,Towels,Household,6,33.12,198.71999999999997,Michelle
2025-02-14,Mansoura,Beef,Food,6,142.76,856.56,Christina
2025-05-04,Cairo,Juice,Beverages,6,65.0,390.0,Tammy
2025-03-12,Cairo,Soda,Beverages,6,130.0,780.0,Cathy
2025-06-06,Mansoura,Cheese,Food,4,29.84,119.36,Ashley
2025-01-21,Tanta,Soap,Detergents,8,46.26,370.08,Adam
2025-01-23,Cairo,Rice,Food,2,131.94,263.88,Rebekah
2025-03-09,Cairo,Tea,Beverages,7,30.93,216.51,John
2025-05-22,Tanta,Beef,Food,7,54.1,378.7,Joy
2025-03-07,Mansoura,Knives,Household,4,121.77,487.08,Ashley
2025-01-12,Tanta,Tissue,Detergents,3,55.57,166.71,Michael
2025-04-29,Mansoura,Chicken,Food,5,110.35,551.75,Michele
2025-04-04,Mansoura,Tea,Beverages,5,73.88,369.4,Leslie
2025-01-21,Cairo,Water,Beverages,3,136.15,408.45000000000005,Alicia
2025-06-27,Mansoura,Shampoo,Detergents,9,139.4,1254.6000000000001,Cody
2025-03-18,Cairo,Soda,Beverages,6,66.54,399.24,Glen
2025-03-01,Tanta,Pasta,Food,8,32.19,257.52,Donald
2025-03-22,Tanta,Bleach,Detergents,8,36.7,293.6,Richard
2025-04-04,Cairo,Coffee,Beverages,8,147.89,1183.12,Jeffrey
2024-12-30,Tanta,Cups,Household,3,149.1,447.29999999999995,Melissa
2025-04-29,Mansoura,Rice,Food,5,27.74,138.7,Alyssa
2025-04-02,Cairo,Coffee,Beverages,9,16.25,146.25,Gina
2025-02-11,Mansoura,Tea,Beverages,1,114.03,114.03,Norman
2025-04-12,Tanta,Plates,Household,6,87.09,522.54,Joshua
2025-06-01,Cairo,Towels,Household,3,95.25,285.75,Shari
2025-03-29,Cairo,Soap,Detergents,4,106.63,426.52,Michele
2025-05-11,Cairo,Bleach,Detergents,4,54.62,218.48,Scott
2025-01-14,Cairo,Cups,Household,6,78.16,468.96,James
2025-03-30,Mansoura,Tea,Beverages,2,58.64,117.28,Janice
2025-05-06,Mansoura,Tea,Beverages,9,146.46,1318.14,Emma
2025-02-02,Mansoura,Cheese,Food,6,33.19,199.14,Suzanne
2025-06-02,Mansoura,Tea,Beverages,1,70.05,70.05,Jared
2025-04-06,Cairo,Plates,Household,2,55.71,111.42,Craig
2025-01-16,Alexandria,Plates,Household,7,116.56,815.9200000000001,Jeffrey
2025-05-20,Tanta,Towels,Household,2,54.3,108.6,Steve
2025-01-25,Cairo,Soap,Detergents,6,18.33,109.97999999999999,Jason
2025-01-24,Mansoura,Soap,Detergents,9,113.06,1017.54,Jennifer
2025-02-03,Mansoura,Water,Beverages,6,40.38,242.28000000000003,Wanda
2025-04-10,Cairo,Cups,Household,1,86.94,86.94,Beth
2024-12-29,Tanta,Rice,Food,9,112.73,1014.57,Victoria
2024-12-28,Alexandria,Bleach,Detergents,1,32.32,32.32,Anthony
2025-04-12,Alexandria,Cheese,Food,6,90.43,542.58,Preston
2025-05-10,Cairo,Coffee,Beverages,4,60.51,242.04,Tina
2025-02-25,Mansoura,Bleach,Detergents,4,100.53,402.12,Joseph
2025-03-18,Tanta,Rice,Food,8,77.72,621.76,Matthew
2025-06-07,Tanta,Soap,Detergents,8,144.68,1157.44,Julia
2025-01-30,Mansoura,Juice,Beverages,5,69.75,348.75,Brent
2025-05-17,Tanta,Cups,Household,8,43.75,350.0,David
2025-06-12,Mansoura,Coffee,Beverages,2,42.55,85.1,Laura
2025-03-01,Cairo,Cheese,Food,2,61.01,122.02,Ronald
2025-01-06,Alexandria,Bleach,Detergents,8,94.57,756.56,Amy
2025-06-21,Alexandria,Rice,Food,5,70.73,353.65000000000003,Matthew
2025-02-11,Mansoura,Plates,Household,9,46.19,415.71,Nicholas
2025-01-15,Alexandria,Soda,Beverages,7,71.47,500.28999999999996,Albert
2025-03-14,Tanta,Coffee,Beverages,6,30.65,183.89999999999998,David
2025-04-28,Tanta,Cups,Household,7,128.91,902.37,Morgan
2025-05-13,Alexandria,Bleach,Detergents,3,86.57,259.71,Andrew
2025-03-10,Cairo,Plates,Household,8,100.55,804.4,Daniel
2025-04-28,Cairo,Plates,Household,1,101.26,101.26,Joshua
2025-06-02,Cairo,Beef,Food,1,124.13,124.13,Matthew
2025-02-20,Mansoura,Beef,Food,6,70.97,425.82,Sharon
2025-01-16,Cairo,Knives,Household,9,90.77,816.93,Laura
2025-06-12,Cairo,Bleach,Detergents,1,118.31,118.31,James
2025-05-21,Tanta,Cups,Household,8,57.67,461.36,Charles
2025-04-02,Cairo,Chicken,Food,1,91.97,91.97,Richard
2025-01-27,Cairo,Soda,Beverages,8,85.26,682.08,Mark
2025-03-26,Tanta,Water,Beverages,4,82.88,331.52,Nicholas
2025-04-16,Alexandria,Towels,Household,5,56.72,283.6,David
2025-05-27,Cairo,Rice,Food,6,111.34,668.04,Elizabeth
2025-01-08,Cairo,Cheese,Food,4,51.38,205.52,William
2025-01-17,Alexandria,Knives,Household,7,110.16,771.12,William
2025-03-15,Mansoura,Cheese,Food,9,89.86,808.74,Anthony
2025-01-24,Cairo,Juice,Beverages,1,65.87,65.87,Janet
2025-01-23,Tanta,Cheese,Food,6,19.4,116.39999999999999,Kimberly
2025-04-04,Tanta,Coffee,Beverages,8,148.19,1185.52,Timothy
2025-06-08,Cairo,Rice,Food,3,63.02,189.06,Cody
2025-02-10,Cairo,Tea,Beverages,4,57.1,228.4,Michael
2025-05-05,Tanta,Plates,Household,7,98.43,689.01,Rachel
2025-05-06,Mansoura,Cheese,Food,5,114.91,574.55,Laura
2025-03-16,Mansoura,Soap,Detergents,8,96.06,768.48,Julia
2024-12-31,Cairo,Cups,Household,6,38.02,228.12,Jason
2025-01-17,Cairo,Towels,Household,4,48.24,192.96,Andrew
2025-01-18,Tanta,Water,Beverages,4,66.66,266.64,Elizabeth
2025-05-28,Mansoura,Knives,Household,5,147.24,736.2,Donald
2025-01-29,Mansoura,Chicken,Food,8,130.38,1043.04,Randy
2025-02-10,Cairo,Tea,Beverages,6,121.69,730.14,Brandi
2025-04-24,Cairo,Plates,Household,3,120.49,361.46999999999997,Brett
2025-03-23,Alexandria,Plates,Household,6,27.76,166.56,Brandi
2025-04-27,Mansoura,Water,Beverages,9,131.53,1183.77,Jeffrey
2025-05-10,Cairo,Cups,Household,7,60.55,423.84999999999997,Tammy
2025-04-10,Alexandria,Knives,Household,2,25.59,51.18,Wendy
2025-02-22,Cairo,Tea,Beverages,3,109.03,327.09000000000003,Daniel
2025-01-09,Tanta,Beef,Food,5,86.98,434.90000000000003,Sophia
2025-06-28,Cairo,Chicken,Food,9,79.23,713.07,Jennifer
2025-04-01,Cairo,Rice,Food,6,21.59,129.54,Ana
2025-05-01,Tanta,Water,Beverages,7,67.77,474.39,Curtis
2025-06-17,Tanta,Tissue,Detergents,1,20.22,20.22,Joel
2025-01-01,Mansoura,Cups,Household,7,46.25,323.75,Chelsea
2025-05-29,Mansoura,Water,Beverages,5,105.17,525.85,Richard
2025-03-10,Alexandria,Pasta,Food,5,38.97,194.85,Daniel
2025-03-25,Cairo,Rice,Food,1,144.25,144.25,Michael
2025-02-14,Cairo,Soap,Detergents,5,143.62,718.1,Danny
2025-03-23,Tanta,Coffee,Beverages,5,20.62,103.10000000000001,Matthew
2024-12-28,Alexandria,Knives,Household,8,134.48,1075.84,Tommy
2024-12-30,Mansoura,Tea,Beverages,9,112.92,1016.28,Catherine
2025-01-28,Mansoura,Shampoo,Detergents,9,42.29,380.61,Claudia
2025-01-06,Cairo,Beef,Food,1,146.68,146.68,Bruce
2025-05-23,Tanta,Plates,Household,2,138.48,276.96,Phyllis
2025-04-15,Cairo,Knives,Household,8,30.83,246.64,Donald
2025-03-13,Alexandria,Rice,Food,3,32.67,98.01,Timothy
2025-04-18,Mansoura,Chicken,Food,2,61.0,122.0,Stephen
2025-01-03,Cairo,Cups,Household,5,43.19,215.95,Katherine
2025-04-10,Cairo,Bleach,Detergents,1,132.8,132.8,Ronald
2025-02-06,Alexandria,Plates,Household,3,50.47,151.41,Hunter
2025-05-03,Cairo,Pasta,Food,3,105.38,316.14,Terry
2025-03-08,Mansoura,Tissue,Detergents,2,28.92,57.84,Daniel
2025-05-12,Mansoura,Coffee,Beverages,7,121.17,848.19,William
2025-02-05,Mansoura,Tea,Beverages,1,66.32,66.32,Claudia
2025-05-03,Mansoura,Coffee,Beverages,2,50.91,101.82,Monique
2025-03-03,Mansoura,Chicken,Food,2,39.02,78.04,Vincent
2025-06-04,Cairo,Shampoo,Detergents,2,66.47,132.94,Debbie
2025-03-06,Cairo,Pasta,Food,3,116.17,348.51,David
2025-04-20,Cairo,Juice,Beverages,3,145.27,435.81000000000006,Daniel
2025-02-22,Tanta,Shampoo,Detergents,2,12.47,24.94,Kaitlyn
2025-03-21,Mansoura,Shampoo,Detergents,8,29.63,237.04,Angela
2025-05-24,Tanta,Towels,Household,1,77.33,77.33,Shawn
2025-04-12,Alexandria,Plates,Household,2,136.43,272.86,Nicole
2025-06-07,Tanta,Cups,Household,1,129.82,129.82,Mary
2025-05-09,Tanta,Rice,Food,7,144.81,1013.6700000000001,Brian
2025-05-23,Tanta,Pasta,Food,9,38.91,350.18999999999994,Rick
2025-03-10,Mansoura,Towels,Household,4,52.49,209.96,Heather
2025-05-23,Tanta,Knives,Household,6,50.35,302.1,Melissa
2025-06-28,Alexandria,Pasta,Food,5,57.27,286.35,Christy
2025-02-03,Cairo,Coffee,Beverages,4,80.1,320.4,Frederick
2025-03-12,Alexandria,Rice,Food,3,97.45,292.35,Melissa
2025-01-06,Mansoura,Pasta,Food,3,138.33,414.99,Scott
2025-02-28,Alexandria,Towels,Household,7,69.52,486.64,Samantha
2025-02-09,Tanta,Cheese,Food,7,20.96,146.72,Jennifer
2025-05-27,Alexandria,Knives,Household,6,49.96,299.76,Sarah
2025-02-17,Mansoura,Cups,Household,9,12.11,108.99,Tara
2025-03-05,Alexandria,Bleach,Detergents,2,87.53,175.06,Kelsey
2025-03-27,Tanta,Beef,Food,1,95.86,95.86,Micheal
2025-01-04,Cairo,Beef,Food,3,94.97,284.90999999999997,Erica
2025-06-03,Cairo,Tea,Beverages,3,95.2,285.6,James
2025-02-28,Mansoura,Pasta,Food,8,61.82,494.56,John
2025-06-08,Alexandria,Pasta,Food,7,29.24,204.67999999999998,Angel
2025-01-11,Alexandria,Tissue,Detergents,3,132.68,398.04,Ashley
2025-02-26,Alexandria,Knives,Household,3,94.22,282.65999999999997,Scott
2025-04-01,Mansoura,Soap,Detergents,9,107.43,966.8700000000001,Mary
2025-05-26,Mansoura,Bleach,Detergents,2,100.27,200.54,Jasmine
2025-05-14,Mansoura,Water,Beverages,8,15.53,124.24,Anthony
2024-12-29,Mansoura,Cheese,Food,5,98.72,493.6,Charles
2025-04-28,Mansoura,Knives,Household,4,131.97,527.88,Patricia
2025-03-19,Cairo,Juice,Beverages,9,138.18,1243.6200000000001,Robert
2025-06-20,Mansoura,Bleach,Detergents,2,32.28,64.56,Amber
2025-04-04,Tanta,Cheese,Food,5,22.95,114.75,Ryan
2025-04-25,Alexandria,Coffee,Beverages,3,16.5,49.5,Peter
2025-03-31,Mansoura,Pasta,Food,6,77.83,466.98,Isaiah
2025-03-09,Cairo,Tea,Beverages,2,96.49,192.98,Haley
2025-06-13,Tanta,Water,Beverages,8,49.7,397.6,Stephanie
2025-04-09,Mansoura,Water,Beverages,7,62.5,437.5,Sarah
2025-02-08,Cairo,Towels,Household,4,126.58,506.32,Calvin
2025-06-11,Cairo,Shampoo,Detergents,3,148.35,445.04999999999995,Sarah
2025-03-25,Tanta,Bleach,Detergents,5,61.89,309.45,Patrick
2025-06-15,Cairo,Tissue,Detergents,6,67.78,406.68,James
2025-01-04,Alexandria,Rice,Food,6,63.25,379.5,Tanya
2024-12-31,Tanta,Coffee,Beverages,1,119.18,119.18,Connie
2025-05-26,Alexandria,Towels,Household,3,67.44,202.32,Tracie
2025-03-19,Alexandria,Rice,Food,8,64.56,516.48,Angela
2025-01-27,Mansoura,Soap,Detergents,2,25.59,51.18,Monica
2025-02-19,Mansoura,Pasta,Food,1,93.14,93.14,Brittany
2025-05-23,Alexandria,Tissue,Detergents,9,47.61,428.49,Jeffery
2025-06-16,Mansoura,Soap,Detergents,2,15.1,30.2,Joshua
2025-06-02,Mansoura,Towels,Household,6,38.67,232.02,Ronald
2025-05-11,Cairo,Water,Beverages,2,79.11,158.22,Jacob
2025-01-07,Mansoura,Shampoo,Detergents,5,86.19,430.95,Joseph
2025-01-19,Alexandria,Water,Beverages,7,105.75,740.25,Julie
2025-05-02,Cairo,Towels,Household,2,28.9,57.8,Douglas
2025-05-11,Tanta,Soda,Beverages,1,118.14,118.14,Kenneth
2025-03-11,Tanta,Bleach,Detergents,1,137.4,137.4,Angela
2025-04-16,Tanta,Tea,Beverages,9,53.04,477.36,Amanda
2025-01-03,Alexandria,Cups,Household,4,86.15,344.6,Charles
2025-04-28,Cairo,Towels,Household,2,91.86,183.72,William
2025-05-10,Tanta,Soda,Beverages,6,84.79,508.74,Melissa
2025-06-18,Tanta,Cheese,Food,9,31.26,281.34000000000003,Ashley
2025-02-05,Alexandria,Shampoo,Detergents,6,123.71,742.26,Barbara
2025-05-10,Mansoura,Bleach,Detergents,9,31.81,286.28999999999996,Maria
2025-02-11,Mansoura,Tea,Beverages,5,110.99,554.9499999999999,John
2025-04-04,Tanta,Tea,Beverages,6,36.07,216.42000000000002,Patrick
2025-03-17,Tanta,Soda,Beverages,3,123.13,369.39,Denise
2025-06-23,Mansoura,Shampoo,Detergents,5,97.66,488.29999999999995,Rhonda
2024-12-31,Alexandria,Bleach,Detergents,8,58.64,469.12,Eric
2025-01-15,Cairo,Tissue,Detergents,5,19.06,95.3,Natalie
2025-02-08,Mansoura,Knives,Household,5,75.42,377.1,Rhonda
2025-01-18,Mansoura,Pasta,Food,3,82.22,246.66,Shawn
2025-02-12,Alexandria,Chicken,Food,8,123.78,990.24,Sheri
2025-04-20,Mansoura,Knives,Household,1,147.32,147.32,Steven
2025-05-13,Alexandria,Plates,Household,8,66.14,529.12,Kyle
2025-06-09,Mansoura,Plates,Household,7,124.78,873.46,Christian
2025-03-26,Mansoura,Cups,Household,5,24.52,122.6,Katie
2025-06-16,Mansoura,Knives,Household,9,31.46,283.14,Kimberly
2025-03-05,Mansoura,Plates,Household,2,69.65,139.3,Alex
2025-01-26,Tanta,Plates,Household,5,51.47,257.35,Mckenzie
2025-03-24,Alexandria,Plates,Household,9,42.94,386.46,Patricia
2025-06-14,Alexandria,Juice,Beverages,3,64.31,192.93,David
2025-01-07,Tanta,Juice,Beverages,7,99.96,699.7199999999999,Michael
2025-06-24,Cairo,Bleach,Detergents,8,139.08,1112.64,Brian
2025-02-10,Alexandria,Juice,Beverages,1,95.09,95.09,Michelle
2025-06-08,Alexandria,Cups,Household,4,142.23,568.92,Lisa
2025-06-23,Tanta,Towels,Household,5,47.24,236.20000000000002,Amber
2025-06-12,Cairo,Tissue,Detergents,9,74.48,670.32,Teresa
2025-01-10,Cairo,Rice,Food,8,13.44,107.52,Kelly
2025-04-10,Mansoura,Juice,Beverages,6,81.43,488.58000000000004,Jesus
2025-06-26,Mansoura,Chicken,Food,5,30.54,152.7,Brian
2025-04-30,Cairo,Knives,Household,3,99.06,297.18,Michael
2025-02-18,Alexandria,Cups,Household,8,47.05,376.4,Alexandra
2025-02-27,Alexandria,Chicken,Food,6,47.34,284.04,Courtney
2025-06-16,Alexandria,Beef,Food,4,53.54,214.16,David
2025-01-08,Tanta,Soap,Detergents,5,103.09,515.45,Scott
2025-01-25,Mansoura,Soap,Detergents,3,135.83,407.49,Andrew
2025-04-10,Tanta,Coffee,Beverages,4,22.84,91.36,Jessica
2025-05-15,Alexandria,Coffee,Beverages,5,135.91,679.55,Kyle
2025-03-14,Cairo,Rice,Food,7,68.21,477.46999999999997,Lacey
2025-01-16,Tanta,Shampoo,Detergents,6,21.32,127.92,Susan
2025-04-11,Mansoura,Cups,Household,4,148.9,595.6,Charles
2025-05-06,Tanta,Cheese,Food,1,21.84,21.84,Cassandra
2025-01-31,Cairo,Soap,Detergents,5,46.91,234.54999999999998,Emily
2025-04-06,Tanta,Bleach,Detergents,2,79.03,158.06,James
2025-05-27,Alexandria,Cheese,Food,9,134.61,1211.4900000000002,Brandon
2025-02-19,Cairo,Water,Beverages,5,74.86,374.3,Paul
2025-06-17,Cairo,Bleach,Detergents,8,43.39,347.12,Brandon
2025-04-08,Mansoura,Shampoo,Detergents,3,28.25,84.75,Kimberly
2025-04-20,Cairo,Towels,Household,7,71.57,500.98999999999995,Paige
